,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,AGE_GROUP
9071,31728817,0,06MAR57,42.0,0,0.0,0.0,No,104.265,Yes,z_F,z_High School,Home Maker,61,Private,17.19,1,z_SUV,no,0.0,0,Yes,0,0.0,0.0,0,Highly Urban/ Urban,1.0
9072,893196291,0,26JUL52,47.0,0,10.0,18.304,No,99.839,Yes,M,<High School,Clerical,97,Private,17.67,10,Minivan,yes,0.0,0,No,0,0.0,4.0,0,Highly Urban/ Urban,2.0
9073,978351844,0,16APR63,36.0,2,13.0,135.52,No,336.846,Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,38.87,1,Van,no,4.976,2,No,3,0.0,9.0,0,Highly Urban/ Urban,0.0
9074,379027531,0,17JUN49,50.0,0,0.0,0.0,No,0.0,Yes,z_F,<High School,Student,45,Private,6.5,10,Sports Car,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,2.0
9075,205497667,0,19OCT65,34.0,1,11.0,0.0,Yes,0.0,z_No,z_F,Masters,Manager,22,Private,20.49,4,Sports Car,no,0.0,0,No,0,0.0,18.0,0,Highly Urban/ Urban,0.0
9076,929148181,0,10FEB46,53.0,0,7.0,8.791,No,117.461,z_No,z_F,<High School,Home Maker,67,Private,19.62,7,z_SUV,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,2.0
9077,507365681,1,28MAY56,43.0,2,17.0,23.886,No,136.125,Yes,z_F,<High School,Clerical,42,Private,16.11,7,Sports Car,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,1.0
9078,120742534,0,19JUN59,40.0,2,14.0,23.095,No,140.824,Yes,z_F,<High School,Clerical,19,Private,7.81,1,Minivan,no,5.128,2,No,1,0.0,0.0,0,Highly Urban/ Urban,1.0
9079,735523082,0,08FEB51,48.0,0,7.0,85.734,No,0.0,z_No,M,PhD,0,65,Commercial,27.67,7,Panel Truck,no,0.0,0,Yes,1,0.0,14.0,0,Highly Urban/ Urban,2.0
9080,265792515,0,26FEB58,41.0,0,9.0,173.557,No,450.715,z_No,M,Masters,0,34,Commercial,22.96,7,Panel Truck,yes,5.447,3,No,0,0.0,15.0,0,Highly Urban/ Urban,1.0
9081,136183779,0,12FEB58,41.0,3,12.0,62.943,No,229.852,Yes,M,z_High School,Clerical,28,Private,27.82,1,Minivan,yes,0.0,0,No,2,0.0,1.0,0,Highly Urban/ Urban,1.0
9082,884755125,0,10DEC52,46.0,0,8.0,36.11,No,175.359,z_No,z_F,z_High School,z_Blue Collar,18,Commercial,13.26,6,z_SUV,no,26.321,4,Yes,4,3.793,10.0,1,Highly Urban/ Urban,1.0
9083,601454546,0,03MAR51,48.0,0,13.0,34.351,No,0.0,z_No,z_F,z_High School,z_Blue Collar,29,Commercial,22.44,4,Pickup,no,0.0,0,Yes,0,0.0,5.0,0,Highly Urban/ Urban,2.0
9084,911685716,0,17NOV43,56.0,0,16.0,8.137,No,111.717,Yes,M,<High School,Student,38,Commercial,17.54,6,Van,no,0.0,0,No,0,0.0,6.0,0,Highly Urban/ Urban,2.0
9085,825250051,0,22AUG49,50.0,0,10.0,16.625,No,0.0,z_No,M,<High School,Student,49,Commercial,6.5,7,Pickup,yes,0.0,0,No,4,0.0,1.0,0,z_Highly Rural/ Rural,2.0
9086,551654691,0,31OCT48,51.0,0,14.0,81.743,No,0.0,z_No,M,Bachelors,z_Blue Collar,37,Commercial,14.77,6,Minivan,yes,30.76,3,No,5,0.0,10.0,0,Highly Urban/ Urban,2.0
9087,792036483,1,28AUG63,36.0,1,12.0,19.217,No,120.635,Yes,z_F,<High School,Clerical,29,Private,21.43,7,Minivan,no,0.0,0,No,0,0.0,3.0,0,z_Highly Rural/ Rural,0.0
9088,288118526,0,03MAR59,40.0,3,9.0,17.372,No,107.484,Yes,z_F,z_High School,Clerical,33,Private,7.24,6,z_SUV,no,20.134,2,Yes,3,0.0,1.0,0,Highly Urban/ Urban,1.0
9089,309200965,0,28OCT61,38.0,3,12.0,10.653,Yes,0.0,z_No,z_F,<High School,Clerical,35,Private,5.3,4,z_SUV,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,1.0
9090,317891388,0,26JAN45,54.0,0,12.0,61.626,No,0.0,z_No,z_F,Bachelors,z_Blue Collar,25,Commercial,13.06,1,z_SUV,no,5.598,2,No,3,0.0,10.0,0,Highly Urban/ Urban,2.0
9091,267868090,1,30OCT56,43.0,2,15.0,58.025,No,211.109,Yes,M,Bachelors,Clerical,16,Commercial,28.84,6,Panel Truck,yes,0.0,0,No,0,3.905,8.0,1,Highly Urban/ Urban,1.0
9092,877748562,0,24SEP45,54.0,0,13.0,71.579,No,257.342,Yes,M,PhD,Manager,46,Commercial,18.56,3,Van,no,9.514,4,No,0,0.0,13.0,0,Highly Urban/ Urban,2.0
9093,818483184,1,01MAY39,60.0,2,17.0,52.002,Yes,242.854,z_No,M,Masters,0,5,Commercial,28.14,4,Panel Truck,no,0.0,0,No,0,4.356,12.0,1,Highly Urban/ Urban,3.0
9094,777877285,0,09JAN58,41.0,1,12.0,38.43,Yes,0.0,z_No,z_F,Masters,Lawyer,22,Private,9.44,7,z_SUV,no,0.0,0,No,0,0.0,12.0,0,Highly Urban/ Urban,1.0
9095,813128,0,14FEB55,44.0,2,15.0,0.0,No,186.5,Yes,z_F,<High School,z_Blue Collar,48,Commercial,10.6,17,Pickup,no,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban,1.0
9096,679555193,0,16FEB66,33.0,4,0.0,0.0,Yes,0.0,z_No,M,z_High School,Student,14,Commercial,12.47,1,Minivan,yes,10.794,2,Yes,4,2.705,5.0,1,Highly Urban/ Urban,0.0
9097,575284987,0,18OCT49,50.0,0,15.0,36.015,No,137.355,Yes,z_F,Masters,Lawyer,23,Private,15.1,1,z_SUV,no,0.0,0,No,1,3.955,10.0,1,z_Highly Rural/ Rural,2.0
9098,896636252,0,22APR65,34.0,1,9.0,28.719,Yes,0.0,z_No,z_F,z_High School,z_Blue Collar,15,Commercial,14.34,4,z_SUV,no,0.0,0,No,0,6.132,7.0,1,Highly Urban/ Urban,0.0
9099,664911028,0,05JUL59,40.0,0,11.0,82.505,No,0.0,z_No,M,Masters,0,35,Commercial,33.91,1,Panel Truck,no,5.464,3,No,2,5.477,13.0,1,Highly Urban/ Urban,1.0
9100,378475410,0,14OCT37,62.0,0,0.0,137.666,No,0.0,Yes,z_F,Masters,Professional,60,Private,17.79,1,Sports Car,no,3.902,2,No,8,6.079,15.0,1,Highly Urban/ Urban,3.0
9101,976490313,0,28SEP61,38.0,2,16.0,29.688,No,131.833,Yes,z_F,<High School,Clerical,24,Private,14.91,14,Sports Car,no,5.991,3,No,5,0.0,1.0,0,Highly Urban/ Urban,1.0
9102,522855982,0,05JUN57,42.0,0,6.0,30.696,No,99.263,Yes,z_F,Bachelors,Home Maker,47,Commercial,30.7,3,Pickup,no,0.0,0,No,0,0.0,0.0,0,z_Highly Rural/ Rural,1.0
9103,272342712,0,07OCT45,54.0,0,14.0,66.955,No,241.544,z_No,z_F,Bachelors,Professional,48,Private,10.54,4,z_SUV,no,0.0,0,No,2,0.0,10.0,0,Highly Urban/ Urban,2.0
9104,952181357,0,17MAY67,32.0,2,12.0,40.851,Yes,112.094,z_No,z_F,z_High School,Clerical,52,Private,15.55,1,z_SUV,no,0.0,0,No,2,2.943,1.0,1,Highly Urban/ Urban,0.0
9105,632856320,0,09MAY56,43.0,2,12.0,23.157,No,115.249,Yes,M,z_High School,Clerical,27,Private,14.23,1,Minivan,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,1.0
9106,488523606,0,25APR47,52.0,0,6.0,115.075,No,0.0,z_No,M,Bachelors,z_Blue Collar,23,Commercial,18.21,1,Van,yes,7.619,1,No,3,5.314,1.0,1,Highly Urban/ Urban,2.0
9108,258811160,0,13APR65,34.0,3,13.0,20.299,No,66.016,Yes,z_F,z_High School,Home Maker,45,Private,4.9,1,Sports Car,no,0.0,0,No,4,0.0,1.0,0,z_Highly Rural/ Rural,0.0
9109,830767196,0,28SEP55,44.0,0,11.0,36.57,No,150.122,z_No,M,z_High School,z_Blue Collar,9,Commercial,9.56,13,Pickup,yes,29.233,2,No,5,0.0,10.0,0,Highly Urban/ Urban,1.0
9110,394837296,1,30JUN54,45.0,2,14.0,107.663,No,389.586,Yes,z_F,Masters,Lawyer,47,Private,15.3,4,Minivan,no,26.455,1,No,5,0.0,19.0,0,Highly Urban/ Urban,1.0
9111,253235211,0,28MAR48,51.0,0,16.0,36.451,No,138.535,Yes,M,z_High School,z_Blue Collar,68,Commercial,7.9,11,Pickup,yes,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,2.0
9112,386902005,0,17SEP58,41.0,2,11.0,44.972,No,128.494,Yes,z_F,z_High School,Professional,11,Private,26.27,1,Sports Car,no,0.0,0,No,6,0.0,1.0,0,Highly Urban/ Urban,1.0
9113,311712495,0,06DEC62,36.0,2,14.0,58.839,No,170.516,Yes,M,Masters,0,27,Commercial,7.38,1,Pickup,no,22.419,2,Yes,3,0.0,13.0,0,Highly Urban/ Urban,0.0
9114,88568347,0,04MAY47,52.0,0,11.0,41.408,No,199.056,z_No,z_F,Bachelors,Clerical,32,Private,5.64,4,z_SUV,no,0.0,0,No,0,0.0,10.0,0,z_Highly Rural/ Rural,2.0
9115,765674211,0,26MAR52,47.0,0,12.0,80.232,No,0.0,z_No,M,PhD,Doctor,32,Private,6.2,6,Minivan,yes,6.685,2,No,0,0.0,16.0,0,Highly Urban/ Urban,2.0
9116,401624808,0,16JUL55,44.0,0,11.0,38.988,No,152.614,z_No,z_F,<High School,Home Maker,11,Private,5.7,6,z_SUV,no,525.0,1,No,1,0.0,1.0,0,Highly Urban/ Urban,1.0
9117,7249501,1,17NOV58,41.0,3,13.0,257.0,Yes,0.0,z_No,z_F,<High School,Home Maker,14,Private,5.63,4,z_SUV,no,7.902,1,No,5,0.0,1.0,0,z_Highly Rural/ Rural,1.0
9118,201896796,0,19MAY42,57.0,0,8.0,106.584,No,297.358,Yes,z_F,Masters,Lawyer,18,Private,17.38,3,z_SUV,no,0.0,0,Yes,0,0.0,0.0,0,Highly Urban/ Urban,3.0
9119,539678669,0,03DEC57,41.0,2,14.0,146.37,No,381.878,Yes,M,z_High School,Manager,34,Private,20.42,7,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban,1.0
9120,937083132,0,08APR71,28.0,0,9.0,36.113,No,187.871,z_No,M,Bachelors,z_Blue Collar,75,Commercial,9.24,4,Pickup,yes,5.065,2,No,5,4.546,8.0,1,Highly Urban/ Urban,0.0
9121,992652986,0,03SEP47,52.0,0,9.0,89.124,No,250.04,Yes,z_F,PhD,Doctor,17,Private,15.61,6,z_SUV,no,0.0,0,No,0,0.0,13.0,0,Highly Urban/ Urban,2.0
9122,767748589,0,31MAR51,48.0,0,10.0,55.934,No,0.0,z_No,z_F,Bachelors,Professional,38,Private,23.9,6,Pickup,no,8.804,3,No,3,0.0,7.0,0,Highly Urban/ Urban,2.0
9123,217592768,0,21MAR43,56.0,0,12.0,17.546,No,0.0,z_No,z_F,Bachelors,Home Maker,20,Private,27.74,4,Pickup,no,0.0,0,No,0,0.0,7.0,0,z_Highly Rural/ Rural,2.0
9124,214237256,0,19AUG49,50.0,0,11.0,224.408,No,523.039,z_No,z_F,PhD,0,33,Commercial,28.94,4,Pickup,no,0.0,0,No,0,0.0,22.0,0,Highly Urban/ Urban,2.0
9125,378925926,0,08JUL56,43.0,0,11.0,59.026,No,0.0,z_No,z_F,z_High School,z_Blue Collar,45,Commercial,11.7,6,Minivan,no,4.449,2,No,0,0.0,1.0,0,Highly Urban/ Urban,1.0
9126,536756491,0,19JAN29,70.0,0,14.0,78.17,No,285.826,z_No,M,PhD,Manager,40,Private,14.94,6,z_SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban,4.0
9127,411355078,2,21MAY57,42.0,3,12.0,62.386,No,202.871,Yes,M,Bachelors,Professional,19,Private,11.94,4,Minivan,yes,39.058,2,No,6,0.0,9.0,0,Highly Urban/ Urban,1.0
9128,371294473,1,14SEP63,36.0,4,13.0,31.259,No,145.148,Yes,M,<High School,z_Blue Collar,32,Commercial,21.51,14,Van,no,3.719,1,No,0,5.571,8.0,1,Highly Urban/ Urban,0.0
9129,446316742,0,17APR60,39.0,0,8.0,48.49,No,195.777,z_No,z_F,Bachelors,z_Blue Collar,39,Commercial,15.18,4,z_SUV,no,3.893,1,No,0,4.703,9.0,1,Highly Urban/ Urban,1.0
9130,472578187,0,15FEB51,48.0,0,14.0,82.885,No,0.0,z_No,M,Bachelors,Manager,60,Private,21.34,1,Minivan,no,0.0,0,No,1,1.467,13.0,1,Highly Urban/ Urban,2.0
9131,166923425,0,29OCT52,47.0,0,0.0,0.0,No,0.0,z_No,M,<High School,Student,25,Private,17.89,6,Van,no,0.0,0,No,0,3.968,5.0,1,Highly Urban/ Urban,2.0
9132,914690116,0,18MAY52,47.0,0,13.0,166.359,No,386.052,Yes,z_F,PhD,Doctor,41,Private,10.25,3,z_SUV,no,0.0,0,No,2,0.0,17.0,0,Highly Urban/ Urban,2.0
9133,363380660,0,21NOV50,48.0,0,13.0,90.971,No,0.0,z_No,M,PhD,Doctor,39,Private,14.63,4,Minivan,no,0.0,0,No,2,0.0,16.0,0,Highly Urban/ Urban,2.0
9134,226349206,1,03DEC56,42.0,2,12.0,38.504,No,172.963,Yes,M,z_High School,z_Blue Collar,34,Commercial,21.6,1,Minivan,no,0.0,0,No,1,0.0,5.0,0,Highly Urban/ Urban,1.0
9136,91891969,0,15APR44,55.0,0,13.0,32.88,No,197.778,Yes,M,<High School,z_Blue Collar,27,Commercial,4.79,11,Pickup,yes,0.0,0,No,3,1.1,1.0,1,Highly Urban/ Urban,2.0
9138,176935775,0,28DEC56,42.0,2,17.0,54.427,Yes,0.0,z_No,z_F,Bachelors,Manager,29,Private,5.7,1,Sports Car,no,0.0,0,No,2,18.392,7.0,1,Highly Urban/ Urban,1.0
9139,231191866,0,14AUG51,48.0,0,12.0,98.735,No,304.41,Yes,M,Masters,0,14,Commercial,32.25,10,Panel Truck,yes,4.159,2,No,3,0.0,0.0,0,Highly Urban/ Urban,2.0
9140,295371630,0,21OCT61,38.0,0,0.0,3.136,No,0.0,z_No,M,<High School,Student,39,Commercial,14.23,1,Minivan,yes,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban,1.0
9141,751239174,0,06OCT69,30.0,2,14.0,110.913,No,305.472,Yes,M,Bachelors,z_Blue Collar,40,Commercial,4.5,7,Pickup,yes,0.0,0,No,2,0.0,11.0,0,Highly Urban/ Urban,0.0
9142,550492307,0,16MAR43,56.0,0,13.0,102.385,No,254.408,Yes,z_F,Bachelors,z_Blue Collar,51,Private,22.5,1,Minivan,no,0.0,0,No,1,0.0,10.0,0,z_Highly Rural/ Rural,2.0
9143,686821723,0,15APR57,42.0,1,11.0,200.928,No,513.817,Yes,M,PhD,Manager,13,Private,29.95,1,Minivan,yes,0.0,0,No,0,0.0,0.0,0,Highly Urban/ Urban,1.0
9144,787877274,0,17JAN69,30.0,3,0.0,0.0,Yes,0.0,z_No,z_F,<High School,Home Maker,49,Private,6.13,9,z_SUV,no,0.0,0,No,0,3.096,1.0,1,z_Highly Rural/ Rural,0.0
9145,12254781,0,17JAN44,55.0,0,10.0,3.083,No,64.682,Yes,M,Masters,Manager,46,Private,7.31,10,Pickup,yes,0.0,0,No,1,0.0,10.0,0,Highly Urban/ Urban,2.0
9146,784157785,0,20SEP58,41.0,0,0.0,119.109,No,0.0,z_No,M,Masters,Lawyer,39,Private,21.89,4,Minivan,yes,0.0,0,No,0,0.0,18.0,0,z_Highly Rural/ Rural,1.0
9147,316572175,0,28JUN55,44.0,2,15.0,85.472,Yes,310.143,z_No,z_F,Bachelors,Manager,51,Private,28.64,1,Sports Car,no,7.537,1,No,0,0.0,9.0,0,Highly Urban/ Urban,1.0
9148,598224986,2,23APR60,39.0,2,11.0,25.687,No,106.801,Yes,z_F,z_High School,z_Blue Collar,49,Commercial,7.97,6,z_SUV,no,0.0,0,No,1,0.0,1.0,0,z_Highly Rural/ Rural,1.0
9149,493566061,0,04FEB59,40.0,0,7.0,120.419,No,341.539,Yes,M,Masters,Lawyer,29,Private,14.13,4,Minivan,no,0.0,0,No,2,0.0,11.0,0,Highly Urban/ Urban,1.0
9150,655100096,0,27JUL31,68.0,0,15.0,45.033,No,0.0,Yes,M,z_High School,Student,5,Private,8.4,4,Sports Car,yes,36.622,2,No,8,0.0,0.0,0,z_Highly Rural/ Rural,4.0
9151,182172442,0,17AUG51,48.0,0,8.0,0.0,No,217.532,z_No,M,PhD,0,9,Commercial,12.08,1,Pickup,yes,0.0,0,No,2,0.0,16.0,0,Highly Urban/ Urban,2.0
9152,667355996,0,28MAY63,36.0,0,11.0,104.424,No,0.0,z_No,z_F,Masters,Manager,43,Private,13.19,6,z_SUV,no,6.032,3,No,2,5.937,12.0,1,Highly Urban/ Urban,0.0
9153,528960574,0,01SEP66,33.0,1,12.0,45.808,No,130.901,Yes,M,Masters,0,5,Commercial,19.41,3,Van,yes,922.0,2,No,4,0.0,0.0,0,Highly Urban/ Urban,0.0
9154,51707702,2,22NOV56,42.0,2,11.0,114.277,No,307.203,Yes,M,Masters,Lawyer,6,Private,15.62,10,Minivan,yes,0.0,0,No,0,0.0,14.0,0,Highly Urban/ Urban,1.0
9155,241109397,0,26MAR51,48.0,0,6.0,105.356,No,0.0,Yes,M,Bachelors,Professional,55,Private,16.84,9,Van,yes,0.0,0,No,1,0.0,8.0,0,Highly Urban/ Urban,2.0
9156,344195076,0,04APR49,50.0,0,0.0,0.0,No,56.441,z_No,z_F,z_High School,Home Maker,16,Private,12.46,4,z_SUV,no,0.0,0,No,2,0.0,1.0,0,Highly Urban/ Urban,2.0
9157,850999288,0,18OCT54,45.0,0,9.0,96.599,No,306.391,Yes,M,Bachelors,Professional,42,Commercial,22.94,7,Panel Truck,yes,6.292,1,No,2,0.0,0.0,0,Highly Urban/ Urban,1.0
9158,471846839,0,18JUL70,29.0,2,12.0,109.719,Yes,0.0,z_No,z_F,Masters,Manager,28,Private,21.16,16,z_SUV,no,6.091,3,No,3,0.0,16.0,0,Highly Urban/ Urban,0.0
9159,342340403,0,17NOV50,49.0,0,12.0,68.593,No,224.75,Yes,z_F,z_High School,z_Blue Collar,29,Commercial,14.76,11,z_SUV,no,0.0,0,No,1,0.0,1.0,0,z_Highly Rural/ Rural,2.0
9160,305082252,0,12FEB50,49.0,0,0.0,67.359,No,234.148,z_No,M,Masters,Lawyer,6,Private,13.14,10,Minivan,no,0.0,0,No,0,0.0,12.0,0,Highly Urban/ Urban,2.0
9161,950795483,0,30DEC41,57.0,0,13.0,26.634,No,167.976,Yes,M,z_High School,Clerical,38,Commercial,4.98,4,Pickup,no,7.795,2,No,7,8.362,9.0,1,Highly Urban/ Urban,3.0
9162,666517830,0,02SEP52,47.0,0,12.0,136.13,No,0.0,z_No,M,PhD,Doctor,46,Private,15.11,4,Minivan,yes,0.0,0,No,0,0.0,16.0,0,Highly Urban/ Urban,2.0
9163,656027997,0,11AUG72,27.0,1,0.0,0.0,No,91.135,Yes,z_F,Bachelors,Home Maker,48,Private,20.57,6,z_SUV,no,0.0,0,No,3,0.0,9.0,0,z_Highly Rural/ Rural,0.0
9164,970759477,0,31AUG60,39.0,4,12.0,0.0,No,0.0,Yes,z_F,z_High School,Student,18,Private,5.4,1,z_SUV,no,2.781,3,No,0,262.0,0.0,1,Highly Urban/ Urban,1.0
9165,578066544,0,17JAN48,51.0,0,16.0,24.119,No,123.904,Yes,M,z_High School,z_Blue Collar,49,Commercial,14.76,3,Minivan,yes,935.0,3,No,3,0.0,10.0,0,Highly Urban/ Urban,2.0
9166,463099401,0,12JUN66,33.0,3,10.0,22.343,No,0.0,Yes,M,Bachelors,Clerical,5,Private,7.03,1,Pickup,yes,1.717,2,No,0,0.0,9.0,0,Highly Urban/ Urban,0.0
9167,409263481,0,11MAY55,44.0,3,17.0,35.066,Yes,0.0,z_No,z_F,z_High School,Clerical,47,Private,18.88,4,z_SUV,no,37.642,3,Yes,6,12.588,1.0,1,Highly Urban/ Urban,1.0
9168,354783439,0,30JUL53,46.0,0,11.0,57.209,No,214.461,Yes,M,Masters,Lawyer,24,Private,6.1,1,Minivan,yes,5.334,3,No,5,0.0,18.0,0,Highly Urban/ Urban,1.0
9169,176935775,0,29DEC54,44.0,2,17.0,66.2,Yes,223.96,z_No,z_F,Bachelors,Manager,53,Private,17.26,13,z_SUV,no,0.0,0,No,1,629.0,9.0,1,Highly Urban/ Urban,1.0
9170,717075133,0,08JAN44,55.0,0,11.0,127.755,No,354.569,Yes,z_F,Bachelors,z_Blue Collar,39,Commercial,37.67,10,Minivan,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban,2.0
9171,955376851,0,20MAY58,41.0,0,12.0,23.327,No,147.099,z_No,z_F,Bachelors,Home Maker,25,Private,13.46,6,Sports Car,no,27.632,2,No,8,0.0,11.0,0,Highly Urban/ Urban,1.0
9172,656110961,0,08NOV69,30.0,2,10.0,34.586,Yes,0.0,z_No,M,z_High School,Clerical,38,Private,10.13,7,Pickup,no,28.174,2,Yes,7,5.771,0.0,1,Highly Urban/ Urban,0.0
9173,826085778,0,10SEP56,43.0,0,9.0,101.805,No,0.0,z_No,M,Bachelors,Professional,50,Commercial,35.24,6,Panel Truck,yes,34.646,2,Yes,4,0.0,14.0,0,Highly Urban/ Urban,1.0
9174,804769477,0,24OCT71,28.0,3,0.0,0.0,Yes,0.0,z_No,z_F,z_High School,Student,39,Private,4.3,7,Sports Car,no,0.0,0,No,0,5.255,6.0,1,Highly Urban/ Urban,0.0
9175,545191971,0,06NOV49,50.0,0,12.0,134.293,No,351.88,Yes,M,Masters,Lawyer,43,Private,15.89,1,Minivan,no,0.0,0,No,0,0.0,23.0,0,Highly Urban/ Urban,2.0
9176,911936859,0,18NOV63,35.0,3,15.0,31.407,Yes,119.496,z_No,z_F,<High School,Clerical,9,Private,8.14,1,z_SUV,no,0.0,0,Yes,0,4.76,0.0,1,Highly Urban/ Urban,0.0
9177,403565575,0,27AUG42,57.0,3,12.0,118.155,Yes,0.0,z_No,z_F,<High School,z_Blue Collar,43,Private,40.52,4,z_SUV,no,0.0,0,No,4,839.0,6.0,1,Highly Urban/ Urban,3.0
9178,632170810,0,09MAR58,41.0,0,13.0,42.206,No,0.0,z_No,z_F,Masters,Lawyer,35,Private,18.46,10,z_SUV,no,5.274,2,No,10,0.0,18.0,0,Highly Urban/ Urban,1.0
9179,779219821,0,09APR54,45.0,3,15.0,39.055,No,133.294,Yes,z_F,z_High School,Manager,17,Private,9.91,10,Sports Car,no,5.762,5,No,6,0.0,1.0,0,Highly Urban/ Urban,1.0
9180,565148583,0,27JUL53,46.0,0,13.0,57.323,No,0.0,z_No,z_F,Bachelors,Professional,17,Private,8.78,6,Minivan,no,0.0,0,No,2,0.0,6.0,0,Highly Urban/ Urban,1.0
9181,680425927,0,07FEB48,51.0,0,9.0,50.166,No,187.297,z_No,M,z_High School,z_Blue Collar,32,Commercial,11.62,6,Minivan,no,33.864,3,No,5,0.0,1.0,0,Highly Urban/ Urban,2.0
9182,850085480,0,01NOV54,45.0,1,11.0,73.543,No,225.263,Yes,M,Masters,0,46,Commercial,17.86,6,Van,no,0.0,0,No,2,0.0,12.0,0,Highly Urban/ Urban,1.0
9183,325505483,0,12JUL48,51.0,0,9.0,112.674,No,312.871,Yes,z_F,Bachelors,z_Blue Collar,59,Private,12.77,6,z_SUV,no,0.0,0,Yes,0,0.0,9.0,0,z_Highly Rural/ Rural,2.0
9184,738568522,0,01MAR41,58.0,0,13.0,34.136,No,163.417,Yes,M,<High School,z_Blue Collar,28,Private,17.0,7,Van,yes,26.749,1,Yes,4,0.0,1.0,0,Highly Urban/ Urban,3.0
9185,264989418,0,13NOV42,57.0,0,0.0,0.0,No,472.122,Yes,M,PhD,0,31,Commercial,7.2,4,Pickup,no,2.059,3,No,2,0.0,15.0,0,Highly Urban/ Urban,3.0
9186,959710460,0,18JAN49,50.0,0,13.0,36.504,No,209.726,z_No,z_F,<High School,z_Blue Collar,35,Private,15.55,6,z_SUV,no,0.0,0,Yes,0,0.0,3.0,0,Highly Urban/ Urban,2.0
9187,45398288,0,07MAR46,53.0,0,0.0,0.0,No,72.115,Yes,z_F,PhD,Home Maker,19,Private,6.8,4,Sports Car,no,7.236,3,No,4,4.719,19.0,1,Highly Urban/ Urban,2.0
9188,166867224,0,12MAR47,52.0,0,14.0,78.271,No,274.598,z_No,M,PhD,0,38,Commercial,27.4,6,Panel Truck,no,7.337,4,No,5,0.0,13.0,0,Highly Urban/ Urban,2.0
9189,920852190,0,17JUN35,64.0,0,0.0,0.0,No,0.0,z_No,z_F,z_High School,Student,36,Private,8.75,4,Sports Car,no,0.0,0,No,3,0.0,9.0,0,z_Highly Rural/ Rural,3.0
9190,40601203,0,03DEC50,48.0,0,10.0,11.067,No,0.0,z_No,z_F,<High School,Student,47,Private,7.41,4,Sports Car,no,0.0,0,No,3,0.0,7.0,0,z_Highly Rural/ Rural,2.0
9191,478812963,1,13JAN58,41.0,3,16.0,5.316,No,62.643,Yes,z_F,Bachelors,Home Maker,30,Private,9.16,6,z_SUV,no,0.0,0,Yes,0,0.0,8.0,0,Highly Urban/ Urban,1.0
9192,747972279,0,30JUL67,32.0,0,12.0,14.846,No,0.0,z_No,M,<High School,Clerical,40,Commercial,22.33,3,Van,yes,0.0,0,No,2,0.0,1.0,0,z_Highly Rural/ Rural,0.0
9193,827175537,0,02JUN52,47.0,0,0.0,0.0,No,0.0,z_No,z_F,PhD,Home Maker,32,Private,19.86,1,Minivan,no,0.0,0,No,0,0.0,10.0,0,z_Highly Rural/ Rural,2.0
9194,674266132,0,01MAY70,29.0,2,13.0,75.468,Yes,0.0,z_No,z_F,Bachelors,Professional,24,Private,13.14,4,Pickup,no,0.0,0,No,2,0.0,10.0,0,Highly Urban/ Urban,0.0
9195,669340341,0,23AUG49,50.0,0,8.0,55.172,No,176.835,Yes,M,Bachelors,z_Blue Collar,33,Commercial,12.02,20,Pickup,yes,0.0,0,No,1,0.0,16.0,0,Highly Urban/ Urban,2.0
9196,902649389,0,07DEC47,51.0,0,15.0,16.75,No,142.254,Yes,M,<High School,Clerical,28,Private,8.28,1,Pickup,yes,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,2.0
9197,342630609,0,23MAY34,65.0,0,11.0,131.548,No,379.682,Yes,z_F,z_High School,Professional,37,Private,23.93,10,z_SUV,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,3.0
9198,245429311,0,08MAR46,53.0,0,13.0,117.47,No,357.727,Yes,z_F,Masters,Manager,50,Private,14.58,1,Sports Car,no,47.097,3,Yes,0,2.933,18.0,1,Highly Urban/ Urban,2.0
9199,679160940,2,04SEP59,40.0,3,13.0,0.0,No,0.0,Yes,z_F,z_High School,Student,5,Private,6.71,6,z_SUV,no,0.0,0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,1.0
9200,122302194,0,23NOV43,55.0,0,12.0,32.227,No,134.375,Yes,z_F,Masters,Lawyer,21,Private,10.22,7,z_SUV,no,4.285,2,No,3,0.0,14.0,0,Highly Urban/ Urban,2.0
