;ID;KIDSDRIV;AGE;HOMEKIDS;YOJ;INCOME;PARENT1;HOME_VAL;MSTATUS;GENDER;EDUCATION;OCCUPATION;TRAVTIME;CAR_USE;BLUEBOOK;TIF;CAR_TYPE;RED_CAR;OLDCLAIM;CLM_FREQ;REVOKED;MVR_PTS;CLM_AMT;CAR_AGE;CLAIM_FLAG;URBANICITY;OG_DATA
9333;737660155;0;42;0;7;64735;FAŁSZ;0;FAŁSZ;M;Bachelors;Blue Collar;23;Commercial;15320;1;Minivan;PRAWDA;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Urban/ Urban;1
9334;258355237;0;37;0;10;104539;FAŁSZ;314427;PRAWDA;M;Bachelors;Blue Collar;27;Commercial;26230;6;Minivan;PRAWDA;5046;2;FAŁSZ;2;0;14;FAŁSZ;Highly Urban/ Urban;1
9335;766433623;1;58;2;16;108047;FAŁSZ;261777;PRAWDA;F;Bachelors;Professional;29;Private;18100;1;SUV;FAŁSZ;4646;2;FAŁSZ;3;52490;10;PRAWDA;Highly Urban/ Urban;1
9336;360694762;0;62;0;14;144823;FAŁSZ;370308;PRAWDA;F;PhD;Doctor;17;Private;22180;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;4600;15;PRAWDA;Highly Urban/ Urban;1
9337;242992650;0;40;0;5;18539;FAŁSZ;98559;PRAWDA;M;<High School;Clerical;45;Private;9390;6;Pickup;PRAWDA;0;0;FAŁSZ;0;0;4;FAŁSZ;Highly Urban/ Urban;1
9338;570460940;0;45;0;14;58369;FAŁSZ;200672;PRAWDA;M;High School;Professional;49;Private;20480;10;Van;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
9339;534395599;0;47;0;14;28750;FAŁSZ;254842;FAŁSZ;F;<High School;Blue Collar;5;Private;6200;7;Minivan;FAŁSZ;11068;3;FAŁSZ;2;5084;1;PRAWDA;Highly Urban/ Urban;0
9340;918957801;0;40;2;13;39793;PRAWDA;0;FAŁSZ;M;Bachelors;Blue Collar;29;Commercial;12780;4;Minivan;PRAWDA;803;1;FAŁSZ;6;0;9,8;FAŁSZ;Highly Urban/ Urban;0
9341;386902005;0;42;2;11;60304;FAŁSZ;215405;PRAWDA;F;High School;Professional;23;Private;24100;3;Minivan;FAŁSZ;48726;2;PRAWDA;1;0;9;FAŁSZ;Highly Urban/ Urban;1
9342;610834268;0;47;0;13;47213;FAŁSZ;0;FAŁSZ;F;Masters;Lawyer;40;Private;27260;5;Van;FAŁSZ;1957;3;FAŁSZ;1;9082;16;PRAWDA;Highly Urban/ Urban;1
9343;705578156;0;60;0;13;47704,2;FAŁSZ;0;FAŁSZ;M;PhD;Blue Collar;25;Commercial;7500;1;Pickup;FAŁSZ;6795;1;FAŁSZ;5;5219;10;PRAWDA;Highly Urban/ Urban;0
9344;131474282;0;32;1;12;31339,6;PRAWDA;0;FAŁSZ;M;Bachelors;Blue Collar;59;Commercial;11810;10;Pickup;PRAWDA;0;0;PRAWDA;0;0;8;FAŁSZ;Highly Rural/ Rural;0
9345;670479631;0;44;0;5;49604;FAŁSZ;175392;PRAWDA;M;High School;Blue Collar;22;Private;6640;19;Pickup;FAŁSZ;0;0;FAŁSZ;1;0;6;FAŁSZ;Highly Urban/ Urban;1
9346;657562860;0;57;3;12;0;FAŁSZ;51038;PRAWDA;F;High School;Student;32;Private;16720;1;SUV;FAŁSZ;0;0;FAŁSZ;0;2358;1;PRAWDA;Highly Urban/ Urban;0
9347;790150177;0;49;0;12;55015;FAŁSZ;194953;PRAWDA;M;Bachelors;Blue Collar;23;Commercial;6400;4;Pickup;PRAWDA;3034;2;FAŁSZ;5;3921;7;PRAWDA;Highly Urban/ Urban;1
9348;340189673;0;52;0;8;44432;FAŁSZ;149078;FAŁSZ;M;Masters;Lawyer;22;Private;18100;6;Van;PRAWDA;0;0;FAŁSZ;0;0;13;FAŁSZ;Highly Urban/ Urban;1
9349;746237747;0;64;3;13;50166;FAŁSZ;234582;PRAWDA;M;Masters;Manager;42;Private;13450;1;SUV;PRAWDA;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Urban/ Urban;1
9350;62810981;0;26;2;12;9828;PRAWDA;0;FAŁSZ;F;High School;Home Maker;46;Private;5080;3;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
9351;486828685;0;50;0;11;17671;FAŁSZ;130075;PRAWDA;F;<High School;Clerical;81;Private;8840;1;SUV;FAŁSZ;5787;1;FAŁSZ;1;1750;1;PRAWDA;Highly Urban/ Urban;1
9352;166070636;0;35;2;0;0;PRAWDA;0;FAŁSZ;M;High School;Student;13;Private;15840;14;Minivan;FAŁSZ;4665;2;FAŁSZ;6;0;1;FAŁSZ;Highly Urban/ Urban;1
9353;473298220;0;50;0;15;33231;FAŁSZ;181556;FAŁSZ;M;<High School;Blue Collar;43;Private;9820;4;Minivan;PRAWDA;0;0;FAŁSZ;0;0;3;FAŁSZ;Highly Rural/ Rural;1
9354;241891732;0;52;0;10;146020;FAŁSZ;372705;FAŁSZ;M;PhD;Doctor;40;Commercial;21300;1;Van;PRAWDA;6730;2;FAŁSZ;3;0;13;FAŁSZ;Highly Urban/ Urban;0
9355;517874376;0;54;0;9;64306;FAŁSZ;245459;PRAWDA;M;Masters;Lawyer;38;Private;12630;6;Minivan;FAŁSZ;0;0;FAŁSZ;2;0;7,2;FAŁSZ;Highly Urban/ Urban;0
9356;703813576;0;53;0;9;103645;FAŁSZ;327281;PRAWDA;M;PhD;Lawyer;30;Commercial;17160;6;Van;PRAWDA;0;0;FAŁSZ;1;0;13;FAŁSZ;Highly Urban/ Urban;0
9357;425278942;0;56;0;13;113370;FAŁSZ;0;FAŁSZ;F;PhD;Doctor;49;Commercial;18990;10;Pickup;FAŁSZ;1841;2;FAŁSZ;0;0;12;FAŁSZ;Highly Urban/ Urban;0
9358;175934244;0;51;0;9;163219;FAŁSZ;0;FAŁSZ;M;Masters;Doctor;26;Commercial;11940;3;Pickup;FAŁSZ;0;0;FAŁSZ;1;2776;20;PRAWDA;Highly Urban/ Urban;0
9359;386276042;0;60;0;5;17461;FAŁSZ;175587;FAŁSZ;F;High School;Clerical;30;Private;11240;10;Sports Car;FAŁSZ;0;0;FAŁSZ;0;5317;1;PRAWDA;Highly Rural/ Rural;1
9360;710199202;0;46;0;12;160642;FAŁSZ;406906;PRAWDA;F;PhD;Professional;25;Commercial;22160;1;Pickup;FAŁSZ;30575;1;FAŁSZ;6;0;24;FAŁSZ;Highly Urban/ Urban;1
9361;23309553;0;27;1;9;26096;PRAWDA;150000;FAŁSZ;M;High School;Clerical;17;Private;9980;1;Minivan;FAŁSZ;5425;1;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
9362;996157117;0;41;0;13;72146;FAŁSZ;200311;PRAWDA;F;High School;Blue Collar;38;Commercial;17900;6;Pickup;FAŁSZ;3736;2;FAŁSZ;0;0;6;FAŁSZ;Highly Urban/ Urban;0
9363;192924997;3;40;3;17;42466;FAŁSZ;163367;PRAWDA;M;High School;Blue Collar;35;Commercial;30690;13;Panel Truck;PRAWDA;0;0;FAŁSZ;0;0;5;FAŁSZ;Highly Urban/ Urban;1
9364;115745330;0;49;0;11;93202;FAŁSZ;285990;PRAWDA;F;Masters;Manager;30;Private;15720;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;14;FAŁSZ;Highly Urban/ Urban;1
9365;232129438;0;47;0;11;56731;FAŁSZ;213116;PRAWDA;F;High School;Blue Collar;26;Commercial;7170;1;Sports Car;FAŁSZ;8547;1;FAŁSZ;0;2107;5,8;PRAWDA;Highly Urban/ Urban;0
9366;910475909;0;52;0;11;81008;FAŁSZ;216655;PRAWDA;M;Bachelors;Manager;22;Commercial;24830;4;Panel Truck;FAŁSZ;11193;4;FAŁSZ;4;0;14;FAŁSZ;Highly Urban/ Urban;1
9367;690754289;0;42;3;14;880;FAŁSZ;0;PRAWDA;F;High School;Student;43;Private;10890;6;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
9368;580354782;0;31;1;11;64365;FAŁSZ;0;PRAWDA;M;Masters;Manager;23;Private;22790;1;Minivan;PRAWDA;0;0;FAŁSZ;4;0;16;FAŁSZ;Highly Urban/ Urban;0
9369;666444862;1;41;2;14;77432;PRAWDA;191042;FAŁSZ;F;Bachelors;Professional;43;Private;18110;1;Minivan;FAŁSZ;0;0;FAŁSZ;0;3332;11;PRAWDA;Highly Urban/ Urban;1
9370;933955877;0;38;0;7;74705;FAŁSZ;217457;FAŁSZ;F;Bachelors;Professional;14;Private;15070;1;Minivan;FAŁSZ;0;0;FAŁSZ;1;0;3;FAŁSZ;Highly Urban/ Urban;1
9371;743269882;2;43;3;14;31713;FAŁSZ;147621;PRAWDA;M;Masters;Clerical;39;Commercial;27460;1;Panel Truck;PRAWDA;3594;1;FAŁSZ;3;0;11;FAŁSZ;Highly Urban/ Urban;0
9372;258277454;2;42;2;15;161203;FAŁSZ;401918;PRAWDA;M;PhD;Manager;36;Private;5700;10;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;6,8;FAŁSZ;Highly Urban/ Urban;0
9373;197650346;0;47;0;0;0;FAŁSZ;113253;PRAWDA;F;High School;Home Maker;5;Private;6200;1;Sports Car;FAŁSZ;4962;1;FAŁSZ;6;2024;9,8;PRAWDA;Highly Urban/ Urban;0
9374;717557049;0;54;0;15;56480;FAŁSZ;167638;PRAWDA;F;Masters;Blue Collar;61;Commercial;27640;4;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Urban/ Urban;0
9375;711833264;1;41;1;12,8;50008;FAŁSZ;219814;PRAWDA;F;<High School;Clerical;37;Private;10600;1;SUV;FAŁSZ;9995;1;FAŁSZ;0;3278;1;PRAWDA;Highly Urban/ Urban;0
9376;441643202;0;54;1;13;131383;FAŁSZ;371652;PRAWDA;F;Masters;Lawyer;25;Private;11940;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;15;FAŁSZ;Highly Urban/ Urban;1
9377;451552051;0;43;2;10;49982;PRAWDA;220762;FAŁSZ;F;Bachelors;Professional;17;Private;10800;6;SUV;FAŁSZ;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Rural/ Rural;0
9378;488370522;0;44;3;19;71292;FAŁSZ;245771;PRAWDA;F;<High School;Blue Collar;14;Private;23570;5;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
9379;699700961;0;46;0;10;85610;FAŁSZ;254647;FAŁSZ;M;Bachelors;Professional;5;Private;14660;10;Minivan;PRAWDA;0;0;FAŁSZ;0;0;10,6;FAŁSZ;Highly Urban/ Urban;0
9380;426974379;0;51;0;11;83293;FAŁSZ;261529;PRAWDA;F;Masters;Lawyer;62;Private;19620;6;SUV;FAŁSZ;0;0;FAŁSZ;3;0;18;FAŁSZ;Highly Urban/ Urban;1
9381;352378828;0;27;3;8;35263;PRAWDA;0;FAŁSZ;F;High School;Clerical;10;Private;20150;6;Sports Car;FAŁSZ;0;0;FAŁSZ;0;6623;1;PRAWDA;Highly Urban/ Urban;1
9382;164452407;1;51;1;17;48882;FAŁSZ;179926;PRAWDA;M;High School;Manager;35;Commercial;11510;6;Pickup;PRAWDA;42970;1;PRAWDA;3;16803;1;PRAWDA;Highly Urban/ Urban;1
9383;120982530;0;46;0;0;0;FAŁSZ;0;FAŁSZ;F;High School;Home Maker;35;Private;1500;17;SUV;FAŁSZ;0;0;FAŁSZ;0;3850;1;PRAWDA;Highly Urban/ Urban;1
9384;458303466;1;46;0;13;56237;FAŁSZ;210027;PRAWDA;M;High School;Blue Collar;42;Commercial;7440;1;SUV;FAŁSZ;16165;2;PRAWDA;2;5268;8;PRAWDA;Highly Urban/ Urban;1
9385;587295432;0;45;0;13;15249;FAŁSZ;0;PRAWDA;M;<High School;Student;24;Private;29370;1;Minivan;PRAWDA;0;0;FAŁSZ;0;0;5;FAŁSZ;Highly Rural/ Rural;1
9386;788429768;0;47;0;10;59936;FAŁSZ;183741;FAŁSZ;F;High School;Manager;6;Private;12190;1;Sports Car;FAŁSZ;6856;3;FAŁSZ;3;0;9;FAŁSZ;Highly Urban/ Urban;1
9387;374398386;0;64;1;19;4143;FAŁSZ;128325;PRAWDA;F;<High School;Clerical;46;Private;4890;1;Sports Car;FAŁSZ;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Rural/ Rural;1
9388;233129192;1;42;2;15;84505;FAŁSZ;235004;PRAWDA;F;Masters;Lawyer;20;Private;26860;10;SUV;FAŁSZ;8161;2;FAŁSZ;9;0;11;FAŁSZ;Highly Urban/ Urban;1
9389;316144501;0;50;0;7;74659;FAŁSZ;238299;PRAWDA;M;Masters;Professional;29;Commercial;23680;6;Panel Truck;FAŁSZ;36136;2;FAŁSZ;4;0;15;FAŁSZ;Highly Urban/ Urban;0
9390;404010326;0;32;3;15;97645;PRAWDA;328265;FAŁSZ;F;Bachelors;Professional;87;Private;20900;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Rural/ Rural;1
9391;720305468;0;44;2;14;62721;FAŁSZ;165941;PRAWDA;F;Bachelors;Professional;42;Private;15290;1;SUV;FAŁSZ;24878;1;FAŁSZ;4;0;4;FAŁSZ;Highly Urban/ Urban;1
9392;799116077;1;37;2;15;74546;PRAWDA;0;FAŁSZ;M;Masters;Lawyer;12;Private;15180;3;Minivan;PRAWDA;7078;1;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;1
9393;363428467;0;46;0;12;113004;FAŁSZ;323383;PRAWDA;M;Masters;Doctor;15;Commercial;29370;3;Panel Truck;PRAWDA;4174;2;FAŁSZ;3;4637;15;PRAWDA;Highly Urban/ Urban;0
9394;214064538;0;50;0;8;43379;FAŁSZ;210026;FAŁSZ;M;Bachelors;Manager;16;Private;32120;14;Minivan;PRAWDA;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Urban/ Urban;1
9395;592856852;0;54;0;14;185714;FAŁSZ;462340;PRAWDA;F;PhD;Doctor;56;Private;24610;6;SUV;FAŁSZ;6316;2;FAŁSZ;3;0;15;FAŁSZ;Highly Urban/ Urban;0
9396;340189270;0;35;0;8;59387;FAŁSZ;0;FAŁSZ;M;High School;Professional;24;Private;20140;7;Minivan;PRAWDA;27454;4;PRAWDA;1;0;1;FAŁSZ;Highly Urban/ Urban;1
9397;872454065;0;44;2;0;0;FAŁSZ;0;PRAWDA;F;High School;Student;38;Private;14460;10;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
9398;791767428;0;60;0;13;13684;FAŁSZ;130678;PRAWDA;M;High School;Clerical;5;Private;23600;1;Minivan;FAŁSZ;0;0;FAŁSZ;1;0;14;FAŁSZ;Highly Urban/ Urban;1
9399;634400043;0;49;0;9;71926,8;FAŁSZ;114771;PRAWDA;M;High School;Blue Collar;43;Commercial;8670;10;Pickup;PRAWDA;0;0;FAŁSZ;2;0;8,8;FAŁSZ;Highly Urban/ Urban;0
9400;242904802;0;46;0;0;0;FAŁSZ;0;FAŁSZ;M;Bachelors;Student;97;Commercial;18610;6;Van;FAŁSZ;0;0;FAŁSZ;2;6909;6,6;PRAWDA;Highly Rural/ Rural;0
9401;751575192;0;52;0;13;55708,2;FAŁSZ;145692;PRAWDA;M;Masters;Blue Collar;28;Commercial;16530;1;Van;PRAWDA;5828;1;FAŁSZ;5;5854;11;PRAWDA;Highly Urban/ Urban;0
9402;755326422;0;26;1;5;49485;FAŁSZ;174530;PRAWDA;F;Bachelors;Clerical;23;Private;17800;8;Sports Car;FAŁSZ;5269;1;FAŁSZ;6;838;5;PRAWDA;Highly Urban/ Urban;1
9403;113404562;0;47;0;0;0;FAŁSZ;0;FAŁSZ;F;PhD;Home Maker;28;Commercial;18040;6;Sports Car;FAŁSZ;0;0;FAŁSZ;6;1306;10;PRAWDA;Highly Urban/ Urban;1
9404;729074843;0;57;0;13;40264;FAŁSZ;0;FAŁSZ;M;High School;Blue Collar;57;Commercial;19260;6;Van;FAŁSZ;0;0;PRAWDA;3;3305;6;PRAWDA;Highly Urban/ Urban;1
9405;109585337;0;30;0;9;34581;FAŁSZ;0;FAŁSZ;F;<High School;Blue Collar;51;Private;16110;1;Minivan;FAŁSZ;3062;1;FAŁSZ;1;3621;1;PRAWDA;Highly Urban/ Urban;1
9406;784446461;0;49;0;8,4;47513;FAŁSZ;0;FAŁSZ;M;Masters;Blue Collar;16;Private;7620;6;Pickup;PRAWDA;9921;3;FAŁSZ;3;7558;12;PRAWDA;Highly Urban/ Urban;0
9407;358544143;0;42;0;9;17631;FAŁSZ;89248;FAŁSZ;F;High School;Home Maker;35;Private;9250;4;Sports Car;FAŁSZ;6923;2;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
9408;618685897;0;48;0;6;71540,2;FAŁSZ;158622;PRAWDA;M;High School;Clerical;40;Private;9950;18;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;0
9409;951998589;0;61;3;11;92775;FAŁSZ;294708;PRAWDA;F;Masters;Professional;50;Commercial;10390;4;Sports Car;FAŁSZ;0;0;FAŁSZ;2;0;11;FAŁSZ;Highly Urban/ Urban;1
9410;81807450;0;44;1;10;65914;PRAWDA;223975;FAŁSZ;M;Bachelors;Manager;45;Private;19860;6;Van;PRAWDA;3474;1;FAŁSZ;3;0;8;FAŁSZ;Highly Urban/ Urban;1
9411;371807120;0;46;0;9,2;0;FAŁSZ;0;PRAWDA;M;High School;Student;39;Commercial;24780;10;Panel Truck;PRAWDA;6781;2;FAŁSZ;0;0;9;FAŁSZ;Highly Rural/ Rural;0
9412;739942601;1;38;1;7;64160;PRAWDA;0;FAŁSZ;M;High School;Blue Collar;43;Private;21530;6;Van;FAŁSZ;1913;1;FAŁSZ;4;3386;15,2;PRAWDA;Highly Urban/ Urban;0
9413;489173067;0;38;2;11;50978;PRAWDA;201696;FAŁSZ;M;Bachelors;Manager;5;Commercial;25080;3;Panel Truck;PRAWDA;36473;1;PRAWDA;7;0;14;FAŁSZ;Highly Urban/ Urban;1
9414;42074964;0;42;0;10;60081,8;FAŁSZ;0;FAŁSZ;M;Bachelors;Clerical;63;Private;20200;1;Van;FAŁSZ;0;0;FAŁSZ;1;0;10;FAŁSZ;Highly Urban/ Urban;0
9415;343549613;0;46;0;10;70307;FAŁSZ;226429;PRAWDA;F;Bachelors;Blue Collar;36;Commercial;8870;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Urban/ Urban;1
9416;949033066;3;40;3;14;31067;FAŁSZ;139574;PRAWDA;F;High School;Clerical;78;Private;9640;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Urban/ Urban;1
9417;496217315;0;45;0;12;52822;FAŁSZ;0;FAŁSZ;M;Masters;Lawyer;14;Private;6400;4;Minivan;PRAWDA;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Urban/ Urban;1
9418;227722903;0;42;2;13;48950,2;FAŁSZ;211174;PRAWDA;F;Bachelors;Blue Collar;45;Commercial;5700;11;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Rural/ Rural;0
9419;822553919;0;46;0;12;49917;FAŁSZ;182126;PRAWDA;F;<High School;Blue Collar;36;Private;18980;14;SUV;FAŁSZ;0;0;FAŁSZ;1;0;8;FAŁSZ;Highly Urban/ Urban;1
9420;899246192;0;33;1;12;51179;FAŁSZ;221920;PRAWDA;M;Bachelors;Clerical;5;Commercial;19050;4;Van;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Rural/ Rural;1
9421;977629123;1;42;3;12;35933;FAŁSZ;148959;PRAWDA;F;<High School;Clerical;5;Private;7240;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;5;FAŁSZ;Highly Urban/ Urban;1
9422;673524476;0;36;0;8;6848;FAŁSZ;0;PRAWDA;F;High School;Student;46;Private;15020;1;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;4;FAŁSZ;Highly Rural/ Rural;1
9423;347710313;0;51;0;13;107209;FAŁSZ;258855;PRAWDA;F;PhD;Doctor;58;Commercial;17320;1;Pickup;FAŁSZ;0;0;FAŁSZ;2;0;11;FAŁSZ;Highly Urban/ Urban;0
9424;228973436;0;38;3;16;16596;FAŁSZ;86339;PRAWDA;F;<High School;Clerical;47;Private;7120;13;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;9,8;FAŁSZ;Highly Rural/ Rural;0
9425;785960313;0;40;0;9;28747;FAŁSZ;149708;FAŁSZ;M;Masters;Lawyer;55;Private;10520;3;Minivan;FAŁSZ;0;0;FAŁSZ;1;0;12;FAŁSZ;Highly Urban/ Urban;1
9426;119909309;0;63;0;12;50134;FAŁSZ;162253;PRAWDA;M;Bachelors;Professional;45;Private;14960;1;Minivan;FAŁSZ;33390;2;PRAWDA;4;0;8;FAŁSZ;Highly Urban/ Urban;1
9427;605834339;0;54;0;13;39480;FAŁSZ;0;FAŁSZ;F;Bachelors;Clerical;41;Private;22610;1;SUV;FAŁSZ;0;0;FAŁSZ;4;2818;9;PRAWDA;Highly Urban/ Urban;1
9428;493135449;0;48;0;12;7535;FAŁSZ;0;PRAWDA;M;<High School;Student;41;Private;25060;6;Minivan;PRAWDA;0;0;FAŁSZ;1;0;8;FAŁSZ;Highly Rural/ Rural;1
9429;868372619;0;29;3;10;53643;PRAWDA;0;FAŁSZ;F;High School;Clerical;54;Private;10080;7;Sports Car;FAŁSZ;5910;2;FAŁSZ;7;0;11;FAŁSZ;Highly Rural/ Rural;1
9430;380876038;0;39;0;12;12179;FAŁSZ;107069;FAŁSZ;M;<High School;Clerical;51;Private;2720;10;Minivan;PRAWDA;0;0;FAŁSZ;5;2451;1;PRAWDA;Highly Urban/ Urban;1
9431;750731752;0;51;0;16;45314,8;FAŁSZ;165641;PRAWDA;M;Bachelors;Professional;7;Private;34180;6;Minivan;FAŁSZ;0;0;FAŁSZ;2;2077;14;PRAWDA;Highly Urban/ Urban;0
9432;330366234;0;59;0;12;106523;FAŁSZ;0;FAŁSZ;F;Bachelors;Blue Collar;42;Commercial;12150;8;Pickup;FAŁSZ;0;0;FAŁSZ;0;708;10;PRAWDA;Highly Urban/ Urban;1
9433;677436613;0;48;0;11;36296;FAŁSZ;163877;PRAWDA;M;High School;Clerical;19;Private;6300;4;Minivan;FAŁSZ;0;0;FAŁSZ;2;0;9;FAŁSZ;Highly Urban/ Urban;1
9434;663706408;0;60;0;13;55260;FAŁSZ;187662;PRAWDA;F;High School;Professional;36;Private;16450;1;SUV;FAŁSZ;1064;2;FAŁSZ;2;3646;3;PRAWDA;Highly Urban/ Urban;1
9435;640941698;0;47;1;10;82633;PRAWDA;0;FAŁSZ;F;Bachelors;Blue Collar;45;Commercial;14460;6;SUV;FAŁSZ;15697;2;PRAWDA;0;17628;10;PRAWDA;Highly Urban/ Urban;1
9436;118938894;0;29;1;0;0;PRAWDA;0;FAŁSZ;F;High School;Student;40;Commercial;15610;4;SUV;FAŁSZ;7857;2;FAŁSZ;2;5530;1;PRAWDA;Highly Urban/ Urban;1
9437;686252117;0;21;1;10;32391;PRAWDA;170274;FAŁSZ;M;Bachelors;Professional;51;Commercial;10600;4;Pickup;PRAWDA;4166;1;FAŁSZ;2;0;12;FAŁSZ;Highly Urban/ Urban;1
9438;870123558;0;47;0;12;60036;FAŁSZ;154467;PRAWDA;M;Bachelors;Manager;37;Commercial;19900;7;Van;PRAWDA;0;0;PRAWDA;0;0;9,6;FAŁSZ;Highly Urban/ Urban;0
9439;137923055;0;51;0;6;42313;FAŁSZ;0;FAŁSZ;F;Bachelors;Blue Collar;27;Commercial;14340;4;SUV;FAŁSZ;0;0;FAŁSZ;4;4929;5,6;PRAWDA;Highly Urban/ Urban;0
9440;120935025;0;55;0;0;0;FAŁSZ;0;FAŁSZ;F;<High School;Home Maker;48;Commercial;17050;6;Pickup;FAŁSZ;2962;1;FAŁSZ;9;4112;1;PRAWDA;Highly Urban/ Urban;1
9441;876695164;0;39;1;8;55134;FAŁSZ;207766;PRAWDA;F;Masters;Lawyer;25;Private;10910;1;SUV;FAŁSZ;3233;2;FAŁSZ;4;0;21;FAŁSZ;Highly Urban/ Urban;1
9442;506949613;0;36;2;0;0;FAŁSZ;0;PRAWDA;F;<High School;Student;37;Private;9880;5;SUV;FAŁSZ;0;0;FAŁSZ;3;0;1;FAŁSZ;Highly Rural/ Rural;1
9443;779624178;0;55;0;10;20046;FAŁSZ;154672;PRAWDA;F;Masters;Manager;57;Private;5300;3;SUV;FAŁSZ;0;0;FAŁSZ;2;4218;20;PRAWDA;Highly Urban/ Urban;1
9444;156913960;0;53;1;10;37172;PRAWDA;195043;FAŁSZ;F;High School;Blue Collar;5;Commercial;10520;10;SUV;FAŁSZ;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
9445;44216590;0;41;0;6;30676;FAŁSZ;150713;PRAWDA;F;High School;Clerical;26;Private;5600;6;Minivan;FAŁSZ;0;0;FAŁSZ;1;0;9;FAŁSZ;Highly Rural/ Rural;1
9446;624278100;0;50;0;11;22683;FAŁSZ;143229;PRAWDA;F;High School;Clerical;5;Private;8770;4;SUV;FAŁSZ;0;0;FAŁSZ;3;0;9;FAŁSZ;Highly Rural/ Rural;1
9447;440741657;0;24;4;13;27547;PRAWDA;0;FAŁSZ;M;High School;Blue Collar;38;Commercial;6650;6;Pickup;PRAWDA;0;0;PRAWDA;4;6124;6;PRAWDA;Highly Urban/ Urban;1
9448;533784758;0;46;0;0;88913;FAŁSZ;0;FAŁSZ;F;High School;Student;43;Commercial;21280;3;Pickup;FAŁSZ;9303;2;FAŁSZ;1;6093;8;PRAWDA;Highly Urban/ Urban;0
9449;508344969;1;42;1;10;78372;FAŁSZ;286330;PRAWDA;F;Bachelors;Professional;38;Private;15120;11;Sports Car;FAŁSZ;0;0;FAŁSZ;0;531;4,8;PRAWDA;Highly Urban/ Urban;0
9450;646602859;0;31;1;10;52714;FAŁSZ;159142;PRAWDA;M;High School;Clerical;33;Private;14330;6;Minivan;PRAWDA;5896;1;FAŁSZ;3;0;7;FAŁSZ;Highly Urban/ Urban;1
9451;546165867;2;38;3;13;24578;FAŁSZ;141220;PRAWDA;F;Masters;Manager;40;Private;12300;4;Pickup;FAŁSZ;0;0;FAŁSZ;1;0;23;FAŁSZ;Highly Urban/ Urban;1
9452;972094232;0;47;0;7;67937,6;FAŁSZ;234317;FAŁSZ;M;Bachelors;Clerical;37;Private;4210;6;Minivan;PRAWDA;0;0;FAŁSZ;0;0;7;FAŁSZ;Highly Rural/ Rural;0
9453;171399945;1;40;2;12;50779;PRAWDA;157121;FAŁSZ;M;Bachelors;Clerical;13;Private;21730;1;Van;PRAWDA;0;0;PRAWDA;0;0;13;FAŁSZ;Highly Urban/ Urban;1
9454;52374306;2;43;3;14;40158;PRAWDA;171950;FAŁSZ;M;High School;Blue Collar;62;Commercial;9820;1;Pickup;PRAWDA;0;0;FAŁSZ;0;0;9,8;FAŁSZ;Highly Rural/ Rural;0
9455;459023169;0;50;0;0;0;FAŁSZ;113870;PRAWDA;F;High School;Home Maker;12;Commercial;29200;7;Van;FAŁSZ;0;0;PRAWDA;6;11193;5,8;PRAWDA;Highly Urban/ Urban;0
9456;871598772;1;41;2;13;65885;PRAWDA;0;FAŁSZ;F;High School;Blue Collar;32;Commercial;13660;1;SUV;FAŁSZ;4394;4;FAŁSZ;0;3844;12,6;PRAWDA;Highly Urban/ Urban;0
